ID,TIMESTAMP,L0013,L0002,L0005,L0008,ZD_P,FD_R,L0014,L0015,L0016,L0018,L0019,L0020,L0039,L0040,L0041,L0042,L0049,L0050,L0070,L0069,L0064,L0052,L0057,L0058,L0059,L0054,L0055,L0056,L0136,L0137,L0138,L0139,L0140,L0141,L0142,L0143,L0144,L0145,L0146,L0147
37654009,1655216543786 ,297.5984,0,154.8611,5.121528,4381.243645,159.982628,95,93.92,92.45,54.28,2.211733,2.211733,-350.4053,192.7083,-395.5439,189.5255,3163.483,7.8125,-3536.458,100.71,346.3108,94.76273,140.9778,76.23566,171.763,41.52778,41.85764,40.83334,1.805555,1.19213,1.527778,50.67709,58.62847,54.72222,142.6858,159.6607,149.7835,2.216435,2.216435,2.268518
37654010,1655216545786 ,298.0324,0,155.4688,5.121528,4387.632993,160.590328,95,93.9,92.45,54.28,2.233435,2.233435,-331.5977,192.7083,-418.1133,189.5255,3161.603,10.06944,-3536.458,100.71,347.772,95.55845,134.8591,89.53473,174.3704,42.44792,41.21528,41.26736,1.782408,1.140046,1.510416,53.6632,59.70486,55.38194,141.8654,160.9878,147.7257,2.204862,2.216435,2.262732
37654011,1655216547786 ,289.3518,0,154.1667,5.121528,4259.8372,159.288228,94.98,93.92,92.47,54.31,2.088759,2.088759,-312.7891,193.0556,-410.5898,189.5255,3171.008,9.866899,-3532.697,100.82,347.772,95.19676,139.9137,90.91483,163.7037,42.37847,41.33681,41.38889,1.840278,1.180555,1.568288,56.97917,59.20139,56.70139,143.3422,160.1583,148.4607,2.233796,2.216435,2.262732
37654012,1655216549786 ,308.1597,0,155.9028,5.208333,4536.727103,161.111133,94.98,93.92,92.47,54.28,2.146629,2.146629,-350.4053,192.3611,-429.3984,189.5255,3139.033,10.61921,-3528.935,100.82,346.3108,97.29456,142.308,86.27267,163.2296,42.36111,41.00695,41.59722,1.83449,1.19213,1.568288,51.66667,58.52431,56.37153,141.0449,158.0018,147.1377,2.297454,2.24537,2.262732
37654013,1655216551787 ,304.8322,0,155.5556,5.121528,4487.739648,160.677128,94.98,93.92,92.47,54.31,2.146629,2.146629,-342.8818,192.7083,-467.0137,189.5255,3135.272,7.769097,-3540.22,100.82,346.3108,94.90741,139.1156,67.5787,170.5778,42.8125,42.48264,41.59722,1.83449,1.168982,1.516204,51.14584,54.87847,56.0243,140.7167,158.3336,148.1667,2.251158,2.216435,2.262732
37654014,1655216553786 ,290.3646,0,154.8611,5.121528,4274.747641,159.982628,94.98,93.92,92.42,54.28,2.279731,2.279731,-339.1211,192.7083,-436.9209,189.2361,3140.914,9.563079,-3528.935,100.71,348.941,95.92014,132.8639,92.04398,172.9482,43.125,41.18056,41.5625,1.828704,1.174768,1.568288,53.83681,51.59722,56.63194,139.8962,160.8219,146.8438,2.251158,2.268518,2.268518
37654015,1655216555785 ,299.3345,0,155.816,5.121528,4406.802509,160.937528,95,93.92,92.45,54.28,2.188585,2.188585,-312.7891,192.3611,-414.3516,189.2361,3169.127,10.41667,-3532.697,100.82,348.0642,95.55845,138.3175,90.03656,162.637,41.57986,41.31944,42.65625,1.811342,1.174768,1.539352,57.39583,53.2118,55.9375,144.3267,160.4901,148.6076,2.210648,2.193288,2.274305
37654016,1655216557786 ,303.9641,0,154.6875,5.121528,4474.95948,159.809028,94.98,93.92,92.45,54.28,2.161097,2.161097,-316.5508,192.7083,-406.8291,189.5255,3178.53,9.67882,-3540.22,100.82,346.3108,97.22222,142.308,79.37222,168.8,41.85764,41.84028,40.81597,1.846065,1.174768,1.568288,51.37153,56.89236,54.94792,143.9985,158.8313,149.7835,2.233796,2.222222,2.251158
37654017,1655216559786 ,310.6192,0,155.1215,5.121528,4572.935862,160.243028,94.98,93.92,92.47,54.31,2.161097,2.161097,-324.0742,192.3611,-391.7822,189.5255,3178.53,9.635416,-3536.458,100.82,344.8495,96.13715,138.9826,83.76343,169.9852,43.42014,43.73264,40.97222,1.81713,1.174768,1.545138,51.71875,60,55.12153,142.0294,158.8313,148.1667,2.268518,2.251158,2.268518
37654018,1655216561785 ,300.3472,0,155.1215,5.121528,4421.711478,160.243028,94.98,93.92,92.47,54.31,2.190032,2.190032,-324.0742,192.7083,-414.3516,189.5255,3152.199,9.403935,-3521.412,100.82,345.1418,94.90741,132.4649,87.52731,171.4074,42.82986,41.14583,40.90278,1.805555,1.13426,1.52199,50.69444,59.46181,55.79861,140.8808,159.3289,151.8415,2.233796,2.1875,2.251158
37654019,1655216563786 ,292.8241,0,155.9028,5.121528,4310.9564,161.024328,94.98,93.92,92.45,54.28,2.103226,2.103226,-339.1211,192.7083,-429.3984,189.5255,3133.391,11.64641,-3517.65,100.82,347.772,97.07755,145.5004,93.42407,160.2667,41.35417,41.25,42.27431,1.799768,1.19213,1.539352,56.11111,58.88889,57.10069,140.7167,160.4901,147.8727,2.251158,2.233796,2.268518
37654020,1655216565785 ,306.5683,0,154.5139,5.208333,4513.298513,159.722233,95,93.92,92.45,54.28,2.204499,2.204499,-316.5508,192.7083,-414.3516,189.5255,3148.438,9.548612,-3513.889,100.82,349.2332,96.57117,143.9042,76.86298,168.6815,42.04861,43.26389,40.10417,1.811342,1.168982,1.52199,53.05556,60,55.90278,142.5217,159.163,148.1667,2.268518,2.216435,2.268518
37654021,1655216567786 ,301.6493,0,155.2952,5.208333,4440.880995,160.503533,95,93.92,92.47,54.28,2.117694,2.117694,-335.3584,192.7083,-414.3516,189.5255,3159.722,9.837963,-3528.935,100.82,347.772,96.28183,134.4601,87.40186,168.6815,42.63889,41.42361,41.21528,1.857638,1.163195,1.574074,51.02431,58.52431,56.05903,144.3267,159.9924,150.8125,2.262732,2.216435,2.262732
37654022,1655216569786 ,291.522,0,154.6875,5.121528,4291.786884,159.809028,94.98,93.92,92.47,54.31,2.088759,2.088759,-316.5508,192.3611,-406.8291,189.5255,3155.96,10.12731,-3517.65,100.82,347.772,94.90741,137.1204,87.15091,164.2963,43.29861,42.98611,41.5625,1.805555,1.197916,1.556712,53.24653,54.35764,56.75347,142.5217,156.6747,149.6366,2.204862,2.24537,2.274305
37654023,1655216571789 ,296.875,0,155.1215,5.121528,4370.59375,160.243028,94.98,93.92,92.47,54.31,2.146629,2.146629,-305.2666,192.7083,-391.7822,189.5255,3172.888,10.18519,-3521.412,100.82,347.772,96.35416,141.5099,87.77826,153.6296,41.77084,41.42361,42.29167,1.840278,1.168982,1.52199,56.16319,53.15972,54.87847,141.5372,159.8266,146.9908,2.181712,2.239584,2.268518
37654024,1655216573786 ,292.2454,0,155.7292,5.121528,4302.436779,160.850728,94.98,93.92,92.45,54.28,2.462023,2.462023,-335.3584,192.3611,-410.5898,189.5255,3144.676,10.34433,-3517.65,100.82,347.772,96.86053,143.6382,77.61575,170.2222,42.10069,42.63889,41.04167,1.81713,1.180555,1.568288,52.44791,53.33333,55.85069,144.3267,159.9924,150.0775,2.268518,2.204862,2.268518
37654025,1655216575785 ,305.1216,0,154.1667,5.121528,4492.000195,159.288228,95,93.92,92.45,54.28,2.218967,2.218967,-342.8818,192.7083,-410.5898,189.5255,3137.153,9.563079,-3513.889,100.82,347.772,95.48611,132.8639,88.65646,172,43.33333,41.33681,40.78125,1.782408,1.168982,1.539352,51.02431,56.40625,54.84375,142.6858,159.8266,147.4317,2.216435,2.210648,2.268518
37654026,1655216577786 ,296.7303,0,155.0347,5.208333,4368.463477,160.243033,95,93.9,92.45,54.31,2.054037,2.054037,-335.3584,192.7083,-406.8291,189.5255,3142.795,9.31713,-3513.889,100.82,349.2332,94.83508,143.1061,89.28378,168.0889,42.27431,41.4757,41.94445,1.869212,1.180555,1.527778,52.84722,55.50347,55.83334,142.8499,158.3336,149.1956,2.262732,2.233796,2.262732
37654027,1655216579786 ,302.228,0,154.8611,5.121528,4449.400616,159.982628,94.98,93.92,92.47,54.31,2.103226,2.103226,-301.5039,192.3611,-418.1133,189.5255,3157.842,10.15625,-3517.65,100.82,346.603,97.3669,142.574,89.66019,163.3482,40.3125,41.94445,41.875,1.81713,1.174768,1.539352,55.88542,60,56.18056,142.0294,156.8406,148.1667,2.222222,2.233796,2.268518
37654028,1655216581786 ,301.2153,0,155.1215,5.121528,4434.491647,160.243028,94.98,93.92,92.47,54.31,2.233435,2.233435,-342.8818,192.7083,-444.4443,189.5255,3123.987,9.273726,-3517.65,100.82,345.1418,96.28183,139.5147,74.60461,175.3185,41.85764,42.79514,41.21528,1.83449,1.15162,1.550926,53.2118,56.33681,55.48611,139.404,159.3289,148.9016,2.239584,2.239584,2.262732
37654029,1655216583786 ,301.2153,0,155.7292,5.121528,4434.491647,160.850728,94.98,93.92,92.45,54.31,2.103226,2.103226,-331.5977,192.7083,-425.6367,189.5255,3131.511,9.215857,-3510.128,100.82,343.6806,96.13715,136.3223,91.79306,175.0815,43.05556,40.78125,41.18056,1.811342,1.168982,1.516204,51.28472,59.14931,53.92361,141.5372,160.656,150.5185,2.233796,2.181712,2.251158
37654030,1655216585786 ,302.5174,0,154.6875,5.208333,4453.661163,159.895833,95,93.92,92.45,54.28,2.013527,2.013527,-331.5977,193.0556,-410.5898,189.5255,3139.034,9.389467,-3510.128,100.82,343.6806,96.35416,139.7807,91.41669,163.2296,42.08333,40.71181,43.03819,1.799768,1.168982,1.527778,52.53472,58.22917,56.26736,145.3113,158.9971,148.3137,2.204862,2.1875,2.24537
37654031,1655216587786 ,296.7303,0,154.9479,5.208333,4368.463477,160.156233,95,93.92,92.45,54.28,2.169777,2.169777,-335.3584,192.7083,-406.8291,189.5255,3139.034,10.04051,-3510.128,100.82,345.1418,94.3287,143.5051,84.5162,172.1185,42.04861,43.48958,41.52778,1.869212,1.168982,1.516204,55.15625,55.10417,56.35417,143.3422,159.163,149.0486,2.222222,2.193288,2.262732
37654032,1655216589787 ,303.0961,0,155.2952,5.208333,4462.180784,160.503533,95,93.92,92.45,54.31,2.247902,2.247902,-312.7891,192.7083,-414.3516,189.5255,3146.558,9.056713,-3510.128,100.82,346.3108,94.47337,139.9137,82.13239,172.1185,42.30903,42.34375,41.12847,1.788195,1.163195,1.527778,50.97222,53.10764,55.32986,142.8499,159.3289,148.1667,2.204862,2.222222,2.262732
37654033,1655216591786 ,297.4537,0,154.6875,5.121528,4379.113371,159.809028,94.98,93.92,92.5,54.31,2.218967,2.218967,-297.7432,193.0556,-414.3516,189.5255,3154.081,10.48901,-3510.128,100.82,346.3108,95.77546,119.6954,89.40924,171.5259,43.31597,41.04167,40.95486,1.828704,1.15162,1.539352,50.69444,53.64583,55.76389,141.0449,158.3336,146.9908,2.233796,2.204862,2.262732
37654034,1655216593787 ,297.8878,0,156.1632,5.208333,4385.504192,161.371533,94.98,93.92,92.47,54.31,2.088759,2.088759,-320.3125,192.7083,-414.3516,189.5255,3142.796,9.823495,-3510.128,100.82,343.9728,97.43924,144.5692,97.56436,165.4815,41.68403,40.97222,42.01389,1.788195,1.19213,1.545138,52.7257,51.31945,56.45833,138.2553,159.9924,149.1956,2.210648,2.193288,2.251158
37654035,1655216595786 ,298.6111,0,155.4688,5.121528,4396.152614,160.590328,94.98,93.92,92.45,54.28,2.156756,2.156756,-301.5039,193.0556,-410.5898,189.5255,3157.842,9.331597,-3513.889,100.82,340.7581,95.48611,144.3032,81.88147,168.6815,41.66666,40.83334,40.65972,1.81713,1.15162,1.527778,51.37153,56.80556,56.18056,143.5063,160.1583,149.7835,2.222222,2.175926,2.262732
37654036,1655216597786 ,306.5683,0,154.5139,5.208333,4513.298513,159.722233,95,93.92,92.45,54.28,2.15531,2.15531,-335.3584,192.7083,-406.8291,189.5255,3146.557,9.288195,-3517.65,100.82,340.7581,95.2691,142.175,86.14722,174.7259,42.77778,42.08333,40.72916,1.811342,1.122685,1.510416,51.19792,58.10764,54.11458,142.3576,158.8313,148.1667,2.233796,2.204862,2.251158
37654037,1655216599786 ,300.3472,0,154.1667,5.121528,4421.711478,159.288228,95,93.9,92.45,54.28,2.175564,2.175564,-335.3584,192.7083,-410.5898,189.5255,3144.676,10.12731,-3517.65,100.82,343.6806,95.55845,136.1893,91.54211,168.2074,43.17709,41.35417,42.08333,1.811342,1.19213,1.568288,50.8507,57.74306,53.85416,141.0449,156.8406,149.6366,2.262732,2.239584,2.274305
37654038,1655216601785 ,308.015,0,155.5556,5.208333,4534.59683,160.763933,94.98,93.92,92.47,54.31,2.161097,2.161097,-339.1211,193.0556,-391.7822,189.5255,3144.676,12.16724,-3510.128,100.94,349.8177,96.71586,136.4554,87.02548,158.6074,42.22222,41.78819,42.34375,1.828704,1.15162,1.568288,55.39931,58.76736,55.83334,140.7167,158.3336,144.1979,2.24537,2.204862,2.280092
37654039,1655216603786 ,293.1134,0,155.2952,5.121528,4315.215475,160.416728,94.98,93.92,92.45,54.28,2.161097,2.161097,-297.7432,192.7083,-395.5439,189.5255,3171.007,9.273726,-3517.65,100.94,354.7859,95.77546,146.8305,82.50879,172.1185,41.73611,43.09028,41.16319,1.840278,1.20949,1.574074,50.34722,58.76736,55.5382,142.8499,158.9971,149.6366,2.268518,2.274305,2.280092
37654040,1655216605785 ,303.9641,0,155.3819,5.121528,4474.95948,160.503428,95,93.92,92.45,54.28,2.117694,2.117694,-316.5508,193.0556,-406.8291,189.5255,3152.199,8.839699,-3513.889,100.82,353.3246,95.48611,139.9137,86.27267,171.5259,42.8993,43.75,40.95486,1.805555,1.13426,1.52199,50.52083,60,55.72916,140.8808,160.4901,148.1667,2.222222,2.210648,2.262732
37654041,1655216607787 ,299.4792,0,154.1667,5.121528,4408.932782,159.288228,95,93.92,92.45,54.28,2.175564,2.175564,-320.3125,192.7083,-410.5898,189.5255,3148.438,9.67882,-3513.889,100.82,349.2332,94.40104,140.9778,89.03287,170.9333,43.14236,41.09375,42.11806,1.875,1.221065,1.585648,52.60417,52.62153,56.61458,143.5063,158.9971,150.0775,2.280092,2.274305,2.274305
37654042,1655216609786 ,304.1088,0,155.2952,5.121528,4477.089754,160.416728,95,93.92,92.45,54.28,2.146629,2.146629,-312.7891,193.0556,-410.5898,189.5255,3152.199,10.22859,-3513.889,100.82,346.3108,97.58392,139.5147,90.91483,144.5037,43.14236,41.70139,42.17014,1.811342,1.20949,1.556712,55.72916,54.86111,56.45833,142.8499,158.9971,149.1956,2.233796,2.210648,2.268518
37654043,1655216611786 ,285.5903,0,156.1632,5.121528,4204.460397,161.284728,94.98,93.92,92.47,54.31,2.305773,2.305773,-312.7891,192.7083,-414.3516,189.5255,3157.842,7.682292,-3517.65,100.94,343.9728,93.24364,140.4458,74.3537,170.9333,42.82986,43.03819,41.49305,1.846065,1.140046,1.527778,50.8507,53.31597,55.92014,141.7013,158.9971,148.9016,2.210648,2.164352,2.251158
37654044,1655216613786 ,299.4792,0,153.9931,5.121528,4408.932782,159.114628,94.98,93.92,92.47,54.31,2.146629,2.146629,-316.5508,193.0556,-406.8291,189.5255,3152.199,9.939237,-3510.128,100.94,343.6806,95.55845,134.8591,88.40555,177.9259,42.95139,41.64931,41.4757,1.811342,1.180555,1.539352,51.3368,53.03819,54.70486,142.0294,159.9924,148.3137,2.239584,2.216435,2.274305
37654045,1655216615787 ,310.4745,0,156.5972,5.121528,4570.805589,161.718728,94.98,93.92,92.45,54.31,2.074291,2.074291,-331.5977,193.4028,-395.5439,189.5255,3150.318,9.143518,-3513.889,100.94,346.3108,95.19676,141.1109,89.53473,165.2445,41.68403,41.51042,42.1875,1.805555,1.168982,1.550926,52.7257,56.35417,56.00695,142.5217,158.8313,148.1667,2.233796,2.216435,2.274305
37654046,1655216617787 ,297.3091,0,155.0347,5.208333,4376.98457,160.243033,95,93.92,92.45,54.28,2.172671,2.172671,-342.8818,192.7083,-399.3057,189.5255,3142.795,9.780092,-3513.889,100.94,347.772,97.80093,142.8401,89.03287,162.7556,42.03125,41.75347,42.03125,1.846065,1.20949,1.556712,55.71181,57.91667,55.67708,143.9985,158.0018,146.4028,2.24537,2.239584,2.280092
37654047,1655216619785 ,301.5046,0,156.4236,5.121528,4438.750721,161.545128,95,93.92,92.45,54.31,2.285518,2.285518,-275.1738,193.4028,-399.3057,189.5255,3176.649,9.244791,-3513.889,100.94,349.2332,94.3287,139.2487,66.07315,171.763,41.04167,42.08333,41.85764,1.846065,1.232638,1.60301,50.64236,58.94097,56.00695,143.1781,158.8313,147.4317,2.268518,2.268518,2.280092
37654048,1655216621786 ,296.5857,0,154.2535,5.121528,4366.334675,159.375028,95,93.92,92.47,54.31,2.117694,2.117694,-350.4053,193.0556,-391.7822,189.5255,3142.795,9.288195,-3513.889,100.94,349.2332,94.54572,137.2534,90.03656,173.8963,42.98611,41.82292,40.97222,1.840278,1.174768,1.545138,50.86805,59.32292,56.07639,142.6858,158.3336,146.6967,2.216435,2.239584,2.268518
37654049,1655216623787 ,284.5775,0,155.1215,5.121528,4189.549955,160.243028,94.98,93.92,92.47,54.31,2.103226,2.103226,-316.5508,193.0556,-410.5898,189.5255,3139.034,10.72049,-3502.604,100.94,347.772,96.13715,141.6429,91.41669,167.2593,41.94445,41.59722,42.46528,1.828704,1.180555,1.550926,52.69097,54.49653,56.875,141.0449,159.9924,148.3137,2.233796,2.24537,2.274305
37654050,1655216625787 ,309.6065,0,154.5139,5.208333,4558.026893,159.722233,94.98,93.92,92.45,54.28,2.175564,2.175564,-316.5508,193.4028,-425.6367,189.8148,3139.034,10.47454,-3502.604,100.94,346.3108,97.72858,142.574,85.5199,167.4963,41.9618,42.36111,41.51042,1.77662,1.15162,1.550926,53.07292,59.14931,53.76736,143.3422,160.1583,147.1377,2.233796,2.210648,2.268518
37654051,1655216627786 ,291.088,0,155.1215,5.121528,4285.397536,160.243028,95,93.92,92.45,54.28,2.175564,2.175564,-320.3125,193.0556,-463.2529,189.8148,3110.822,8.521412,-3502.604,100.94,347.772,94.18403,139.7807,89.9111,171.763,41.77084,42.77778,41.26736,1.903935,1.203704,1.574074,51.04166,53.90625,54.93056,141.8654,158.9971,147.1377,2.233796,2.216435,2.280092
37654052,1655216629786 ,298.1771,0,155.5556,5.121528,4389.763266,160.677128,95,93.92,92.45,54.31,2.172671,2.172671,-305.2666,193.4028,-451.9678,189.8148,3120.226,8.825232,-3498.843,100.94,349.5255,95.92014,137.6525,90.16202,166.9037,41.4757,42.10069,41.77084,1.811342,1.174768,1.550926,51.07639,52.03125,55.55555,139.5681,158.1677,144.0509,2.193288,2.222222,2.268518
37654053,1655216631787 ,293.6921,0,154.5139,5.121528,4323.735096,159.635428,94.98,93.92,92.47,54.31,2.088759,2.088759,-339.1211,193.0556,-425.6367,189.8148,3131.51,10.79282,-3513.889,100.94,351.8634,96.13715,142.441,89.53473,154.8148,41.38889,42.25694,42.69097,1.863426,1.180555,1.568288,55.625,60,56.52778,141.5372,159.3289,147.1377,2.233796,2.222222,2.280092
37654054,1655216633786 ,281.25,0,155.9896,5.208333,4140.5625,161.197933,94.98,93.92,92.47,54.31,2.247902,2.247902,-335.3584,193.4028,-436.9209,189.8148,3105.18,9.79456,-3491.319,100.94,353.3246,96.49884,142.175,83.01065,171.5259,42.53472,42.51736,41.33681,1.770834,1.174768,1.516204,52.34375,57.62153,56.14583,140.2244,159.8266,149.1956,2.222222,2.175926,2.274305
37654055,1655216635786 ,300.9259,0,154.6875,5.121528,4430.2311,159.809028,94.98,93.92,92.45,54.31,2.146629,2.146629,-350.4053,193.4028,-436.9209,189.8148,3120.226,9.215857,-3513.889,101.05,353.3246,96.64352,140.8448,92.04398,170.3407,42.1875,41.59722,41.30209,1.799768,1.15162,1.527778,50.41667,58.61111,56.14583,139.8962,160.1583,150.5185,2.251158,2.216435,2.268518
37654056,1655216637786 ,298.7558,0,155.9028,5.121528,4398.282888,161.024328,94.98,93.92,92.45,54.28,2.074291,2.074291,-320.3125,193.4028,-433.1602,189.8148,3140.914,10.54688,-3517.65,100.94,349.2332,95.63079,143.2391,89.28378,170.5778,42.8125,42.72569,41.82292,1.840278,1.145834,1.556712,51.45833,60,56.875,144.1627,161.3195,146.1088,2.210648,2.204862,2.251158
37654057,1655216639786 ,308.8831,0,155.2952,5.121528,4547.376998,160.416728,95,93.92,92.45,54.31,2.117694,2.117694,-320.3125,194.0972,-448.2061,189.8148,3199.219,11.21238,-3574.074,101.05,345.1418,97.58392,144.5692,89.66019,141.3037,41.51042,41.61458,42.01389,1.782408,1.145834,1.550926,55.27778,59.89583,54.6875,144.3267,158.0018,148.6076,2.1875,2.222222,2.262732
37654058,1655216641786 ,288.6284,0,155.1215,5.121528,4249.187305,160.243028,95,93.92,92.45,54.31,2.291305,2.291305,-350.4053,193.4028,-418.1133,189.8148,3208.623,8.564815,-3592.882,100.94,343.6806,96.28183,143.7711,73.35001,174.3704,42.08333,43.00347,41.07639,1.863426,1.168982,1.550926,50.8507,58.94097,55.64236,140.3885,158.8313,146.8438,2.24537,2.216435,2.262732
37654059,1655216643786 ,304.3982,0,154.6875,5.208333,4481.3503,159.895833,94.98,93.92,92.47,54.31,2.074291,2.074291,-324.0742,194.0972,-418.1133,189.8148,3206.742,8.087384,-3577.836,101.05,344.8495,95.99248,138.9826,91.16574,176.2667,43.24653,41.42361,41.35417,1.811342,1.163195,1.527778,51.66667,53.71528,55.48611,141.7013,159.8266,147.7257,2.222222,2.216435,2.262732
37654060,1655216645785 ,295.8622,0,154.2535,5.121528,4355.683308,159.375028,94.98,93.92,92.47,54.31,2.161097,2.161097,-361.6904,193.4028,-436.9209,189.8148,3197.338,10.54688,-3596.644,101.05,347.4797,95.92014,141.5099,88.28009,171.1704,41.42361,41.77084,41.52778,1.811342,1.145834,1.516204,50.625,58.78472,56.63194,140.8808,159.163,151.1065,2.233796,2.204862,2.262732
37654061,1655216647786 ,303.6747,0,154.9479,5.208333,4470.698933,160.156233,94.98,93.92,92.45,54.31,2.045356,2.045356,-342.8818,193.4028,-444.4443,189.8148,3191.695,11.79109,-3585.358,101.05,350.9867,96.57117,143.6382,88.15463,164.6519,41.90972,41.84028,41.92708,1.811342,1.13426,1.510416,56.14583,54.07986,57.10069,144.819,158.3336,146.4028,2.216435,2.222222,2.251158
37654062,1655216649787 ,298.3217,0,154.6875,5.208333,4391.892067,159.895833,95,93.9,92.45,54.28,2.394025,2.394025,-335.3584,194.0972,-429.3984,189.8148,3216.146,7.407407,-3596.644,101.05,351.8634,93.24364,137.9185,66.32407,171.5259,41.05903,42.27431,41.9618,1.788195,1.168982,1.539352,53.40278,55.12153,56.33681,141.5372,159.6607,148.9016,2.1875,2.216435,2.262732
37654063,1655216651786 ,295.8622,0,156.25,5.208333,4355.683308,161.458333,94.98,93.92,92.47,54.31,2.230541,2.230541,-331.5977,193.4028,-425.6367,189.8148,3210.504,9.31713,-3589.121,101.05,351.8634,96.49884,137.5195,88.90741,172.3556,43.61111,40.10417,41.49305,1.83449,1.15162,1.539352,52.01389,54.94792,56.42361,142.8499,158.4995,146.1088,2.216435,2.210648,2.268518
37654064,1655216653785 ,298.1771,0,153.559,5.121528,4389.763266,158.680528,94.98,93.9,92.47,54.31,2.088759,2.088759,-297.7432,194.0972,-410.5898,189.8148,3244.358,10.48901,-3596.644,101.05,347.772,94.90741,139.1156,90.53842,167.6148,41.59722,42.55208,42.74306,1.805555,1.15162,1.545138,52.89931,55.85069,56.71875,139.2399,159.6607,148.6076,2.210648,2.216435,2.251158
37654065,1655216655786 ,303.3854,0,155.4688,5.121528,4466.439859,160.590328,94.98,93.92,92.47,54.31,2.117694,2.117694,-342.8818,193.4028,-418.1133,190.1042,3234.954,9.360533,-3615.451,101.05,344.8495,97.43924,140.5788,86.77454,168.6815,41.40625,42.01389,42.74306,1.788195,1.163195,1.545138,52.8125,58.52431,54.54861,142.3576,159.3289,147.1377,2.181712,2.222222,2.251158
